edge_type,round_idx,timestamp,source_message_id,target_message_id,source_agent_id,target_agent_id,target_entity,channel,edge_source,edge_weight
thread_parent,14,2046-06-05T10:22:00,20460605_14_023,20460605_14_019,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:22:00,20460605_14_023,,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:23:00,20460605_14_024,20460605_14_022,pr_intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:23:00,20460605_14_024,,pr_intern_agent,pr_agent,pr_agent,comms_huddle,content_mention,1
mention,14,2046-06-05T10:23:00,20460605_14_024,,pr_intern_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:24:00,20460605_14_025,20460605_14_024,pr_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,14,2046-06-05T10:25:00,20460605_14_026,20460605_14_023,pr_intern_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:25:00,20460605_14_026,,pr_intern_agent,pr_agent,pr_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:26:00,20460605_14_027,20460605_14_025,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:26:00,20460605_14_027,,pr_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:27:00,20460605_14_028,20460605_14_027,pr_intern_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
thread_parent,14,2046-06-05T10:28:00,20460605_14_029,20460605_14_021,pr_agent,pr_agent,pr_agent,side_huddle,heuristic,1
mention,14,2046-06-05T10:28:00,20460605_14_029,,pr_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,14,2046-06-05T10:28:00,20460605_14_029,,pr_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,14,2046-06-05T10:28:00,20460605_14_029,,pr_agent,,@HousingJusticeNow,side_huddle,content_mention,1
mention,14,2046-06-05T10:28:00,20460605_14_029,,pr_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,14,2046-06-05T10:29:00,20460605_14_030,20460605_14_028,pr_intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:29:00,20460605_14_030,,pr_intern_agent,pr_agent,pr_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:30:00,20460605_14_031,20460605_14_026,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:30:00,20460605_14_031,,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:31:00,20460605_14_032,20460605_14_031,pr_intern_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:31:00,20460605_14_032,,pr_intern_agent,pr_agent,pr_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:32:00,20460605_14_033,20460605_14_030,pr_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,14,2046-06-05T10:34:00,20460605_14_035,20460605_14_033,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:34:00,20460605_14_035,,pr_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
mention,14,2046-06-05T10:34:00,20460605_14_035,,pr_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:35:00,20460605_14_036,20460605_14_029,pr_agent,pr_agent,pr_agent,side_huddle,heuristic,1
mention,14,2046-06-05T10:35:00,20460605_14_036,,pr_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,14,2046-06-05T10:35:00,20460605_14_036,,pr_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,14,2046-06-05T10:35:00,20460605_14_036,,pr_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,14,2046-06-05T10:36:00,20460605_14_037,20460605_14_032,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:36:00,20460605_14_037,,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:37:00,20460605_14_038,20460605_14_035,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
thread_parent,14,2046-06-05T10:38:00,20460605_14_039,20460605_14_038,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:38:00,20460605_14_039,,pr_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:39:00,20460605_14_040,20460605_14_036,pr_agent,pr_agent,pr_agent,side_huddle,heuristic,1
mention,14,2046-06-05T10:39:00,20460605_14_040,,pr_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,14,2046-06-05T10:39:00,20460605_14_040,,pr_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,14,2046-06-05T10:39:00,20460605_14_040,,pr_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,14,2046-06-05T10:40:00,20460605_14_041,20460605_14_037,pr_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:40:00,20460605_14_041,,pr_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:41:00,20460605_14_042,20460605_14_039,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
thread_parent,14,2046-06-05T10:42:00,20460605_14_043,20460605_14_042,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:42:00,20460605_14_043,,pr_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
mention,14,2046-06-05T10:42:00,20460605_14_043,,pr_agent,intern_agent,intern_agent,comms_huddle,content_mention,1
mention,14,2046-06-05T10:42:00,20460605_14_043,,pr_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:43:00,20460605_14_044,20460605_14_040,pr_agent,pr_agent,pr_agent,side_huddle,heuristic,1
mention,14,2046-06-05T10:43:00,20460605_14_044,,pr_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,14,2046-06-05T10:43:00,20460605_14_044,,pr_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,14,2046-06-05T10:43:00,20460605_14_044,,pr_agent,quality_agent,quality_agent,side_huddle,content_mention,1
thread_parent,14,2046-06-05T10:44:00,20460605_14_045,20460605_14_041,pr_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:44:00,20460605_14_045,,pr_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
mention,14,2046-06-05T10:44:00,20460605_14_045,,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:45:00,20460605_14_046,20460605_14_043,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
thread_parent,14,2046-06-05T10:46:00,20460605_14_047,20460605_14_046,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
mention,14,2046-06-05T10:46:00,20460605_14_047,,pr_agent,,@PropTechWatcher,comms_huddle,content_mention,1
mention,14,2046-06-05T10:46:00,20460605_14_047,,pr_agent,legal_agent,legal_agent,comms_huddle,content_mention,1
thread_parent,14,2046-06-05T10:47:00,20460605_14_048,20460605_14_044,pr_agent,pr_agent,pr_agent,side_huddle,heuristic,1
mention,14,2046-06-05T10:47:00,20460605_14_048,,pr_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,14,2046-06-05T10:47:00,20460605_14_048,,pr_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,14,2046-06-05T10:47:00,20460605_14_048,,pr_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,14,2046-06-05T10:47:00,20460605_14_048,,pr_agent,,@PropTechWatcher,side_huddle,content_mention,1
thread_parent,14,2046-06-05T10:48:00,20460605_14_049,20460605_14_045,pr_agent,pr_agent,pr_agent,one_on_one_chat,heuristic,1
mention,14,2046-06-05T10:48:00,20460605_14_049,,pr_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,14,2046-06-05T10:48:00,20460605_14_049,,pr_agent,,@PropTechWatcher,one_on_one_chat,content_mention,1
thread_parent,14,2046-06-05T10:49:00,20460605_14_050,20460605_14_047,pr_agent,pr_agent,pr_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:01:00,20460605_15_002,20460605_15_001,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,15,2046-06-05T11:01:00,20460605_15_002,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
mention,15,2046-06-05T11:02:00,20460605_15_003,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:02:00,20460605_15_003,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:02:00,20460605_15_003,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:02:00,20460605_15_003,,legal_agent,,@HorizonMgmt,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:03:00,20460605_15_004,20460605_15_003,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:03:00,20460605_15_004,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:03:00,20460605_15_004,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:03:00,20460605_15_004,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:03:00,20460605_15_004,,social_media_agent,,@PropTechWatcher,side_huddle,content_mention,2
mention,15,2046-06-05T11:03:00,20460605_15_004,,social_media_agent,,@Elena,side_huddle,content_mention,1
mention,15,2046-06-05T11:04:00,20460605_15_005,,legal_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
mention,15,2046-06-05T11:04:00,20460605_15_005,,legal_agent,,@HorizonMgmt,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:05:00,20460605_15_006,20460605_15_005,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,15,2046-06-05T11:05:00,20460605_15_006,,social_media_agent,legal_agent,legal_agent,one_on_one_chat,content_mention,1
mention,15,2046-06-05T11:05:00,20460605_15_006,,social_media_agent,,@Elena,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:06:00,20460605_15_007,20460605_15_002,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:07:00,20460605_15_008,20460605_15_007,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:08:00,20460605_15_009,20460605_15_008,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:09:00,20460605_15_010,20460605_15_009,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,15,2046-06-05T11:09:00,20460605_15_010,,social_media_agent,,@PropTechWatcher,comms_huddle,content_mention,1
mention,15,2046-06-05T11:09:00,20460605_15_010,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,15,2046-06-05T11:10:00,20460605_15_011,20460605_15_004,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:10:00,20460605_15_011,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:10:00,20460605_15_011,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:10:00,20460605_15_011,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:10:00,20460605_15_011,,legal_agent,,@HorizonMgmt,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:11:00,20460605_15_012,20460605_15_011,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:11:00,20460605_15_012,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:11:00,20460605_15_012,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:11:00,20460605_15_012,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:11:00,20460605_15_012,,social_media_agent,,@PropTechWatcher,side_huddle,content_mention,1
mention,15,2046-06-05T11:11:00,20460605_15_012,,social_media_agent,,@Elena,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:12:00,20460605_15_013,20460605_15_006,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,15,2046-06-05T11:12:00,20460605_15_013,,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:13:00,20460605_15_014,20460605_15_013,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,15,2046-06-05T11:13:00,20460605_15_014,,social_media_agent,legal_agent,legal_agent,one_on_one_chat,content_mention,1
mention,15,2046-06-05T11:13:00,20460605_15_014,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
mention,15,2046-06-05T11:13:00,20460605_15_014,,social_media_agent,,@HousingJusticeNow,one_on_one_chat,content_mention,1
mention,15,2046-06-05T11:13:00,20460605_15_014,,social_media_agent,,@NationalTenantAlliance,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:14:00,20460605_15_015,20460605_15_010,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:15:00,20460605_15_016,20460605_15_015,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:16:00,20460605_15_017,20460605_15_016,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:17:00,20460605_15_018,20460605_15_017,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,15,2046-06-05T11:17:00,20460605_15_018,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,15,2046-06-05T11:18:00,20460605_15_019,20460605_15_012,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:18:00,20460605_15_019,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:18:00,20460605_15_019,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:18:00,20460605_15_019,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:18:00,20460605_15_019,,legal_agent,,@HorizonMgmt,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:19:00,20460605_15_020,20460605_15_019,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:19:00,20460605_15_020,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:19:00,20460605_15_020,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:19:00,20460605_15_020,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:19:00,20460605_15_020,,social_media_agent,,@PropTechWatcher,side_huddle,content_mention,1
mention,15,2046-06-05T11:19:00,20460605_15_020,,social_media_agent,,@Elena,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:20:00,20460605_15_021,20460605_15_014,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,15,2046-06-05T11:20:00,20460605_15_021,,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:21:00,20460605_15_022,20460605_15_021,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,15,2046-06-05T11:21:00,20460605_15_022,,social_media_agent,legal_agent,legal_agent,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:22:00,20460605_15_023,20460605_15_018,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:23:00,20460605_15_024,20460605_15_023,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,15,2046-06-05T11:24:00,20460605_15_025,20460605_15_024,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,15,2046-06-05T11:24:00,20460605_15_025,,legal_agent,pr_agent,pr_agent,comms_huddle,content_mention,1
thread_parent,15,2046-06-05T11:25:00,20460605_15_026,20460605_15_025,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,15,2046-06-05T11:25:00,20460605_15_026,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,15,2046-06-05T11:26:00,20460605_15_027,20460605_15_020,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:26:00,20460605_15_027,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:26:00,20460605_15_027,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:26:00,20460605_15_027,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:26:00,20460605_15_027,,legal_agent,,@HorizonMgmt,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:27:00,20460605_15_028,20460605_15_027,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,,@PropTechWatcher,side_huddle,content_mention,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,,@Elena,side_huddle,content_mention,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,,@HousingJusticeNow,side_huddle,content_mention,1
mention,15,2046-06-05T11:27:00,20460605_15_028,,social_media_agent,,@NationalTenantAlliance,side_huddle,content_mention,1
thread_parent,15,2046-06-05T11:28:00,20460605_15_029,20460605_15_022,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,15,2046-06-05T11:28:00,20460605_15_029,,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,content_mention,1
thread_parent,15,2046-06-05T11:29:00,20460605_15_030,20460605_15_029,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
